text,base_prob_TRUE,specialist_prob_TRUE,route_band,route_used,final_label
"It lays out a clear structure and adds some added value, but goes with a student-friendly tone which is easy to comprehend.",0.0052250447,0.009687456,low_025_high_075,base_low_confident_FALSE,FALSE
"In part, that means addressing specific barriers that different groups often experience which contribute more to their risk of developing a substance use disorder.",0.0039332844,0.0067336126,low_025_high_075,base_low_confident_FALSE,FALSE
"... And I use Dermarine as my go ahead for the face, I love it.",0.00821605,0.014424344,low_025_high_075,base_low_confident_FALSE,FALSE
"Over the 2-hour preparation program (which started promptly at scheduled starttime), we went through a variety of exercises and drills that helped us increase our endurance, improve our footwork, and enhance our agility.",0.004802896,0.00826529,low_025_high_075,base_low_confident_FALSE,FALSE
Local Salvation Posts & Thrfts collect items donnés so that are still well-pandre. Stores even res e e le.,0.9710025,0.9506151,low_025_high_075,base_high_confident_TRUE,TRUE
"From cells to plant organs (actively constructing all the diverse structures present in their cells), students will learn how plants grow, develop and change throughout their life cycles.",0.0049301065,0.008154482,low_025_high_075,base_low_confident_FALSE,FALSE
"This early data shows just as, or hopefully radiatively enhanced warmings of this magnitude promote planetary-scale weather patterns (_Grayson or Gray_, 2013.",0.9604198,0.9498115,low_025_high_075,base_high_confident_TRUE,TRUE
"Incorporulate compound strength lifts on rainy evenings, for additional resistance. Lift heavy weights for a couple of sets, then move on to lighter weights for more sets.",0.0041074236,0.0073270947,low_025_high_075,base_low_confident_FALSE,FALSE
With specialized canine communication alternatives it's possible for to develop a deeper connection with the dog.,0.004586492,0.008145601,low_025_high_075,base_low_confident_FALSE,FALSE
"In other companies, particularly Siemens, some variables lead to increased profit, while others lead to decreased profits.",0.0042040776,0.007352463,low_025_high_075,base_low_confident_FALSE,FALSE
"Apart from providing us with advice tips on battery care and optimization, and other features, the app also allows users to track their battery usage and monitor their device’s performance.",0.0041355677,0.0064699324,low_025_high_075,base_low_confident_FALSE,FALSE
Being outside in fresh snow under sunlight can help us all feel joyful.,0.0042070667,0.0077630295,low_025_high_075,base_low_confident_FALSE,FALSE
"When creating a routine, it's utsay important for men all over the world to take time out of their busy lives to do things that make them happy and bring them joy.",0.004923113,0.008074007,low_025_high_075,base_low_confident_FALSE,FALSE
Education goes through massive uphevaluations every few decades as universities and colleges attempt to keep up with the times.,0.003943546,0.0065585915,low_025_high_075,base_low_confident_FALSE,FALSE
msgstr     -#  As potatoes a delicious potato graten is a great alternative to mashed potatoes.,0.0063884472,0.011115851,low_025_high_075,base_low_confident_FALSE,FALSE
"Once identified hepatitis C cases can receive treatment with current mul tichepthal medications, the British job is worth saving millions getting a lot of money.",0.9812263,0.9719449,low_025_high_075,base_high_confident_TRUE,TRUE
Additionally factors like injuries to opponents key players certainly can influence a games turnout in a variety of ways.,0.0043995045,0.007986346,low_025_high_075,base_low_confident_FALSE,FALSE
"To provide new insights into the controversy-- WATCH NOW!
Can 'The Big Bang Theory' Survive Without Jim Parsons.",0.006461318,0.011707907,low_025_high_075,base_low_confident_FALSE,FALSE
"It refers basically to establishing commitments.

## 7 Essential Tools for Achiezing Better Health Outcomes

1.",0.07114878,0.114785604,low_025_high_075,base_low_confident_FALSE,FALSE
""")
location = ""New York, January/feburare, afternoon to evening"" # replace with your location and time
print(f""\nLocation.",0.37536395,0.49204668,low_025_high_075,specialist_uncertain_band,TRUE
It gave me a lot of invaluable eating tips I can easily execute next week.,0.0039674086,0.007186686,low_025_high_075,base_low_confident_FALSE,FALSE
"Whether celebrating your honeymoon after el Tour d’Europe with Vito, or just looking for a romantic getaway with your significant other, the Algarve is a great place to start.",0.0051341276,0.008933692,low_025_high_075,base_low_confident_FALSE,FALSE
Here from Amaryill henna Olssom and Henna Olssom.,0.007954532,0.013606985,low_025_high_075,base_low_confident_FALSE,FALSE
"In our efforts at making Tea Estates Hemel Hempsted secure such that the residents can feel safe and secure, we have deployed CCTV cameras at strategic locations in the premises.",0.007338465,0.012620514,low_025_high_075,base_low_confident_FALSE,FALSE
"actually it was 2 functions maybe? okay, 4 maybe?:)
```
function update() {
    // Update the UI
    updateUI().",0.041294686,0.057351455,low_025_high_075,base_low_confident_FALSE,FALSE
"“Greetings, I want from to present on this wonderful topic with amazing insights.",0.004261452,0.007408639,low_025_high_075,base_low_confident_FALSE,FALSE
"You've got my interest engaged free already! I can respond to, by saying that I'm not a huge fan of this particular type of poem.",0.0051325005,0.0077327085,low_025_high_075,base_low_confident_FALSE,FALSE
"Then locate and repair battery-failing elements against which certain resistance is built into the receiver. The receiver is capable going right back to its standard performance level when the battery is replaced, but there are a few things you can do to prevent battery drain and prolong battery life.",0.9467865,0.9358328,low_025_high_075,base_high_confident_TRUE,TRUE
"- Mrs.Smith to Olivia.
""It valvolief terbete, wie die Worte, wocon dem die Worte, und die Worte, die mit dem Worte kamen.",0.6387011,0.40753144,low_025_high_075,specialist_uncertain_band,TRUE
"It pollutes the environment completely irrespective of its form liquid waste injection, gas emissions, etc.",0.005842018,0.0108263185,low_025_high_075,base_low_confident_FALSE,FALSE
Imagine the prized possession that is a hand crafted cedar Chinese style war chest or treasure box.EVintage style knobs draw an old world feel to this chest of drawers.,0.95901895,0.93737936,low_025_high_075,base_high_confident_TRUE,TRUE
More often than one falls beaten to an inferior position regarding his own self-worth.,0.0041938494,0.007408335,low_025_high_075,base_low_confident_FALSE,FALSE
"Meeting #112 took place remotely know, considering gathering together isn't COVID of the world's finest chefs working with your favorite food blogs and cookbooks.",0.98560184,0.97667044,low_025_high_075,base_high_confident_TRUE,TRUE
"In your experience what types goea include 6-20 years. For example, you can find out more information about our products or to place an order.",0.012109177,0.019552793,low_025_high_075,base_low_confident_FALSE,FALSE
That gives members of the community ObamacareHelpDemocrats.org leave your prompt feedback.,0.004621726,0.0076990845,low_025_high_075,base_low_confident_FALSE,FALSE
Some other topics : how does one become an established writer on a popular blog and what are some strategies for increasing readership.,0.0041089356,0.0073037352,low_025_high_075,base_low_confident_FALSE,FALSE
"Our experts typically recommend using prerequisite to plan and prepare.
Be sure to use the prerequisites to prepare for the test.",0.006206713,0.010610123,low_025_high_075,base_low_confident_FALSE,FALSE
However the whole statement provides unexpected benefit or drawback. One or two transactions may have an impact on your credit score.,0.0043514334,0.008088267,low_025_high_075,base_low_confident_FALSE,FALSE
"And even though most of Branville has moved away from agriculture over eight hundred miles away, we still maintain our agricultural roots.",0.0040968205,0.0067985286,low_025_high_075,base_low_confident_FALSE,FALSE
"Can automation solutions, where more emphasis is given towards improving task automation and reducing manual workloads, help in increasing productivity.",0.0052569807,0.009824519,low_025_high_075,base_low_confident_FALSE,FALSE
Which flower arrangement styling seminars would like a brochure published?’s the most popular flower arrangement styling seminars in the world.,0.0069904523,0.013210083,low_025_high_075,base_low_confident_FALSE,FALSE
"Follow these guidelines:
    
                    Stepsetus: I have experience in using Google Cloud Platform, specifically Google Cloud Storage and Cloud Functions.",0.7935068,0.65598226,low_025_high_075,base_high_confident_TRUE,TRUE
"Sean looks left on the dizen. Sarmatian tribesmen dressed up, complete with fur before them cover his eyes.",0.96466553,0.95692235,low_025_high_075,base_high_confident_TRUE,TRUE
"When my toners and airowater are delivered to camp that morning, the first thing I do is drink a cup of the cold, clear water.",0.0045373114,0.0078947805,low_025_high_075,base_low_confident_FALSE,FALSE
"In its simplest terms, our plan quanticules that employ the right people with the right skills to help you achieve your business goals.",0.006007874,0.009876189,low_025_high_075,base_low_confident_FALSE,FALSE
".setUser_4>

I drew onto the whiteboard

""I donut know""

The tip was a perfect circle.",0.7789854,0.7098754,low_025_high_075,base_high_confident_TRUE,TRUE
"This tree top ecosystem forms shelters and resources forms the upper rampart of the food chain involving herbivors: the prety, birds or monkeys, and carnivores.",0.9573049,0.92032754,low_025_high_075,base_high_confident_TRUE,TRUE
